year,month,value,BaseMeanMonthly,BaseMeanAnnual,BaseMeanByMonth,anomaly_month,anomaly,anomaly_bymonth,plot_index
1902,6,1013.89,1012.5026187419769,1008.8986153846154,1015.0329230769231,1.3873812580230833,4.991384615384618,-1.1429230769231253,42
1902,7,1016.82,1012.5026187419769,1008.8986153846154,1017.4910769230769,4.317381258023147,7.921384615384682,-0.6710769230768392,43
1902,8,1015.77,1012.5026187419769,1008.8986153846154,1016.5067692307692,3.2673812580230788,6.871384615384613,-0.736769230769255,44
1902,9,1015.33,1012.5026187419769,1008.8986153846154,1014.3078461538462,2.827381258023138,6.4313846153846725,1.0221538461538557,45
1902,10,1013.1,1012.5026187419769,1008.8986153846154,1012.2369230769231,0.5973812580231197,4.201384615384654,0.8630769230769602,46
1902,11,1012.14,1012.5026187419769,1008.8986153846154,1010.7492307692307,-0.3626187419769167,3.241384615384618,1.3907692307692514,47
1902,12,1015.58,1012.5026187419769,1008.8986153846154,1008.0725,3.077381258023138,6.6813846153846725,7.50750000000005,48
1903,1,1010.16,1012.5026187419769,1008.8986153846154,1006.5204615384615,-2.342618741976935,1.2613846153845998,3.63953846153845,49
1903,2,1011.61,1012.5026187419769,1008.8986153846154,1007.4270769230769,-0.8926187419768894,2.7113846153846453,4.182923076923089,50
1903,3,1018.05,1012.5026187419769,1008.8986153846154,1011.8067692307692,5.5473812580230515,9.151384615384586,6.243230769230763,51
1903,4,1019.06,1012.5026187419769,1008.8986153846154,1014.9487692307692,6.557381258023042,10.161384615384577,4.111230769230701,52
1903,5,1015.04,1012.5026187419769,1008.8986153846154,1014.862923076923,2.5373812580230606,6.141384615384595,0.17707692307692469,53
1903,6,1012.91,1012.5026187419769,1008.8986153846154,1015.0329230769231,0.40738125802306513,4.0113846153846,-2.1229230769231435,54
1903,7,1018.3,1012.5026187419769,1008.8986153846154,1017.4910769230769,5.7973812580230515,9.401384615384586,0.8089230769230653,55
1903,8,1016.39,1012.5026187419769,1008.8986153846154,1016.5067692307692,3.8873812580230833,7.491384615384618,-0.1167692307692505,56
1903,9,1015.78,1012.5026187419769,1008.8986153846154,1014.3078461538462,3.2773812580230697,6.881384615384604,1.4721538461537875,57
1903,10,1014.1,1012.5026187419769,1008.8986153846154,1012.2369230769231,1.5973812580231197,5.201384615384654,1.8630769230769602,58
1903,11,1010.62,1012.5026187419769,1008.8986153846154,1010.7492307692307,-1.8826187419768985,1.7213846153846362,-0.1292307692307304,59
1903,12,1009.16,1012.5026187419769,1008.8986153846154,1008.0725,-3.342618741976935,0.2613846153845998,1.0874999999999773,60
1904,1,1011.89,1012.5026187419769,1008.8986153846154,1006.5204615384615,-0.6126187419769167,2.991384615384618,5.369538461538468,61
1904,2,1016.92,1012.5026187419769,1008.8986153846154,1007.4270769230769,4.417381258023056,8.02138461538459,9.492923076923034,62
1904,3,1016.95,1012.5026187419769,1008.8986153846154,1011.8067692307692,4.447381258023142,8.051384615384677,5.143230769230854,63
1904,4,1015.71,1012.5026187419769,1008.8986153846154,1014.9487692307692,3.2073812580231333,6.811384615384668,0.7612307692307922,64
1904,5,1014.72,1012.5026187419769,1008.8986153846154,1014.862923076923,2.2173812580231242,5.821384615384659,-0.14292307692301165,65
1904,6,1017.42,1012.5026187419769,1008.8986153846154,1015.0329230769231,4.917381258023056,8.52138461538459,2.3870769230768474,66
1904,7,1016.72,1012.5026187419769,1008.8986153846154,1017.4910769230769,4.217381258023124,7.821384615384659,-0.7710769230768619,67
1904,8,1018.97,1012.5026187419769,1008.8986153846154,1016.5067692307692,6.467381258023124,10.071384615384659,2.4632307692307904,68
1904,9,1016.21,1012.5026187419769,1008.8986153846154,1014.3078461538462,3.7073812580231333,7.311384615384668,1.9021538461538512,69
1904,10,1014.45,1012.5026187419769,1008.8986153846154,1012.2369230769231,1.9473812580231424,5.551384615384677,2.213076923076983,70
1904,11,1009.51,1012.5026187419769,1008.8986153846154,1010.7492307692307,-2.992618741976912,0.6113846153846225,-1.239230769230744,71
1904,12,1009.58,1012.5026187419769,1008.8986153846154,1008.0725,-2.922618741976862,0.6813846153846725,1.50750000000005,72
1905,1,1008.95,1012.5026187419769,1008.8986153846154,1006.5204615384615,-3.5526187419768576,0.05138461538467709,2.4295384615385274,73
1905,2,1005.8,1012.5026187419769,1008.8986153846154,1007.4270769230769,-6.7026187419769485,-3.098615384615414,-1.6270769230769702,74
1905,3,1008.58,1012.5026187419769,1008.8986153846154,1011.8067692307692,-3.922618741976862,-0.31861538461532746,-3.2267692307691505,75
1905,4,1011.08,1012.5026187419769,1008.8986153846154,1014.9487692307692,-1.4226187419768621,2.1813846153846725,-3.868769230769203,76
1905,5,1016.09,1012.5026187419769,1008.8986153846154,1014.862923076923,3.587381258023129,7.1913846153846634,1.227076923076993,77
1905,6,1016.65,1012.5026187419769,1008.8986153846154,1015.0329230769231,4.147381258023074,7.751384615384609,1.6170769230768656,78
1905,7,1017.87,1012.5026187419769,1008.8986153846154,1017.4910769230769,5.3673812580231015,8.971384615384636,0.37892307692311533,79
1905,8,1015.35,1012.5026187419769,1008.8986153846154,1016.5067692307692,2.8473812580231197,6.451384615384654,-1.1567692307692141,80
1905,9,1015.71,1012.5026187419769,1008.8986153846154,1014.3078461538462,3.2073812580231333,6.811384615384668,1.4021538461538512,81
1905,10,1015.1,1012.5026187419769,1008.8986153846154,1012.2369230769231,2.5973812580231197,6.201384615384654,2.86307692307696,82
1905,11,1009.13,1012.5026187419769,1008.8986153846154,1010.7492307692307,-3.3726187419769076,0.23138461538462707,-1.6192307692307395,83
1905,12,1007.62,1012.5026187419769,1008.8986153846154,1008.0725,-4.8826187419768985,-1.2786153846153638,-0.45249999999998636,84
1906,1,1013.69,1012.5026187419769,1008.8986153846154,1006.5204615384615,1.1873812580231515,4.791384615384686,7.1695384615385365,85
1906,2,1008.5,1012.5026187419769,1008.8986153846154,1007.4270769230769,-4.002618741976903,-0.3986153846153684,1.0729230769230753,86
1906,3,1012.52,1012.5026187419769,1008.8986153846154,1011.8067692307692,0.01738125802307877,3.6213846153846134,0.7132307692307904,87
1906,4,1013.04,1012.5026187419769,1008.8986153846154,1014.9487692307692,0.5373812580230606,4.141384615384595,-1.9087692307692805,88
1906,5,1016.04,1012.5026187419769,1008.8986153846154,1014.862923076923,3.5373812580230606,7.141384615384595,1.1770769230769247,89
1906,6,1013.99,1012.5026187419769,1008.8986153846154,1015.0329230769231,1.487381258023106,5.091384615384641,-1.0429230769231026,90
1906,7,1017.32,1012.5026187419769,1008.8986153846154,1017.4910769230769,4.817381258023147,8.421384615384682,-0.1710769230768392,91
1906,8,1013.11,1012.5026187419769,1008.8986153846154,1016.5067692307692,0.6073812580231106,4.211384615384645,-3.396769230769223,92
1906,9,1014.6,1012.5026187419769,1008.8986153846154,1014.3078461538462,2.0973812580231197,5.701384615384654,0.29215384615383755,93
1906,10,1010.59,1012.5026187419769,1008.8986153846154,1012.2369230769231,-1.9126187419768712,1.6913846153846634,-1.6469230769230307,94
1906,11,1011.79,1012.5026187419769,1008.8986153846154,1010.7492307692307,-0.7126187419769394,2.8913846153845952,1.0407692307692287,95
1906,12,1014.44,1012.5026187419769,1008.8986153846154,1008.0725,1.9373812580231515,5.541384615384686,6.367500000000064,96
1907,1,1014.62,1012.5026187419769,1008.8986153846154,1006.5204615384615,2.1173812580231015,5.721384615384636,8.099538461538486,97
1907,2,1010.34,1012.5026187419769,1008.8986153846154,1007.4270769230769,-2.162618741976871,1.4413846153846634,2.912923076923107,98
1907,3,1019.52,1012.5026187419769,1008.8986153846154,1011.8067692307692,7.017381258023079,10.621384615384613,7.71323076923079,99
1907,4,1015.73,1012.5026187419769,1008.8986153846154,1014.9487692307692,3.227381258023115,6.83138461538465,0.7812307692307741,100
1907,5,1014.25,1012.5026187419769,1008.8986153846154,1014.862923076923,1.747381258023097,5.351384615384632,-0.6129230769230389,101
1907,6,1015.05,1012.5026187419769,1008.8986153846154,1015.0329230769231,2.5473812580230515,6.151384615384586,0.01707692307684283,102
1907,7,1017.1,1012.5026187419769,1008.8986153846154,1017.4910769230769,4.59738125802312,8.201384615384654,-0.3910769230768665,103
1907,8,1017.85,1012.5026187419769,1008.8986153846154,1016.5067692307692,5.34738125802312,8.951384615384654,1.3432307692307859,104
1907,9,1016.85,1012.5026187419769,1008.8986153846154,1014.3078461538462,4.34738125802312,7.951384615384654,2.5421538461538375,105
1907,10,1013.96,1012.5026187419769,1008.8986153846154,1012.2369230769231,1.4573812580231333,5.061384615384668,1.7230769230769738,106
1907,11,1012.34,1012.5026187419769,1008.8986153846154,1010.7492307692307,-0.1626187419768712,3.4413846153846634,1.5907692307692969,107
1907,12,1007.07,1012.5026187419769,1008.8986153846154,1008.0725,-5.432618741976853,-1.8286153846153184,-1.0024999999999409,108
1908,1,1008.57,1012.5026187419769,1008.8986153846154,1006.5204615384615,-3.932618741976853,-0.32861538461531836,2.049538461538532,109
1908,2,1011.72,1012.5026187419769,1008.8986153846154,1007.4270769230769,-0.7826187419768758,2.821384615384659,4.292923076923103,110
1908,3,1019.41,1012.5026187419769,1008.8986153846154,1011.8067692307692,6.907381258023065,10.5113846153846,7.603230769230777,111
1908,4,1015.93,1012.5026187419769,1008.8986153846154,1014.9487692307692,3.427381258023047,7.031384615384582,0.9812307692307058,112
1908,5,1015.19,1012.5026187419769,1008.8986153846154,1014.862923076923,2.6873812580231515,6.291384615384686,0.32707692307701564,113
1908,6,1016.37,1012.5026187419769,1008.8986153846154,1015.0329230769231,3.8673812580231015,7.471384615384636,1.3370769230768929,114
1908,7,1016.26,1012.5026187419769,1008.8986153846154,1017.4910769230769,3.757381258023088,7.3613846153846225,-1.2310769230768983,115
1908,8,1017.35,1012.5026187419769,1008.8986153846154,1016.5067692307692,4.84738125802312,8.451384615384654,0.8432307692307859,116
1908,9,1015.61,1012.5026187419769,1008.8986153846154,1014.3078461538462,3.1073812580231106,6.711384615384645,1.3021538461538285,117
1908,10,1011.76,1012.5026187419769,1008.8986153846154,1012.2369230769231,-0.7426187419769121,2.8613846153846225,-0.4769230769230717,118
1908,11,1006.5,1012.5026187419769,1008.8986153846154,1010.7492307692307,-6.002618741976903,-2.3986153846153684,-4.249230769230735,119
1908,12,1007.41,1012.5026187419769,1008.8986153846154,1008.0725,-5.092618741976935,-1.4886153846154002,-0.6625000000000227,120
1909,1,1014.26,1012.5026187419769,1008.8986153846154,1006.5204615384615,1.7573812580230879,5.3613846153846225,7.739538461538473,121
1909,2,1010,1012.5026187419769,1008.8986153846154,1007.4270769230769,-2.502618741976903,1.1013846153846316,2.5729230769230753,122
1909,3,1014.81,1012.5026187419769,1008.8986153846154,1011.8067692307692,2.3073812580230424,5.911384615384577,3.003230769230754,123
1909,4,1018.53,1012.5026187419769,1008.8986153846154,1014.9487692307692,6.02738125802307,9.631384615384604,3.5812307692307286,124
1909,5,1015.15,1012.5026187419769,1008.8986153846154,1014.862923076923,2.6473812580230742,6.251384615384609,0.28707692307693833,125
1909,6,1015.72,1012.5026187419769,1008.8986153846154,1015.0329230769231,3.2173812580231242,6.821384615384659,0.6870769230769156,126
1909,7,1017.3,1012.5026187419769,1008.8986153846154,1017.4910769230769,4.7973812580230515,8.401384615384586,-0.1910769230769347,127
1909,8,1016.26,1012.5026187419769,1008.8986153846154,1016.5067692307692,3.757381258023088,7.3613846153846225,-0.24676923076924595,128
1909,9,1014.87,1012.5026187419769,1008.8986153846154,1014.3078461538462,2.3673812580231015,5.971384615384636,0.5621538461538194,129
1909,10,1011.63,1012.5026187419769,1008.8986153846154,1012.2369230769231,-0.8726187419769076,2.731384615384627,-0.6069230769230671,130
1909,11,1014.64,1012.5026187419769,1008.8986153846154,1010.7492307692307,2.1373812580230833,5.741384615384618,3.8907692307692514,131
1909,12,1012.98,1012.5026187419769,1008.8986153846154,1008.0725,0.47738125802311515,4.08138461538465,4.907500000000027,132
1910,1,1015.62,1012.5026187419769,1008.8986153846154,1006.5204615384615,3.1173812580231015,6.721384615384636,9.099538461538486,133
1910,2,1007.92,1012.5026187419769,1008.8986153846154,1007.4270769230769,-4.582618741976944,-0.9786153846154093,0.4929230769230344,134
1910,3,1008.26,1012.5026187419769,1008.8986153846154,1011.8067692307692,-4.242618741976912,-0.6386153846153775,-3.5467692307692005,135
1910,4,1014.18,1012.5026187419769,1008.8986153846154,1014.9487692307692,1.677381258023047,5.281384615384582,-0.7687692307692942,136
1910,5,1013.07,1012.5026187419769,1008.8986153846154,1014.862923076923,0.567381258023147,4.171384615384682,-1.792923076922989,137
1910,6,1016.19,1012.5026187419769,1008.8986153846154,1015.0329230769231,3.6873812580231515,7.291384615384686,1.1570769230769429,138
1910,7,1017.95,1012.5026187419769,1008.8986153846154,1017.4910769230769,5.447381258023142,9.051384615384677,0.45892307692315626,139
1910,8,1018.61,1012.5026187419769,1008.8986153846154,1016.5067692307692,6.107381258023111,9.711384615384645,2.103230769230777,140
1910,9,1015.23,1012.5026187419769,1008.8986153846154,1014.3078461538462,2.727381258023115,6.33138461538465,0.922153846153833,141
1910,10,1012.85,1012.5026187419769,1008.8986153846154,1012.2369230769231,0.3473812580231197,3.9513846153846544,0.6130769230769602,142
1910,11,1011.02,1012.5026187419769,1008.8986153846154,1010.7492307692307,-1.4826187419769212,2.1213846153846134,0.27076923076924686,143
1910,12,1008.62,1012.5026187419769,1008.8986153846154,1008.0725,-3.8826187419768985,-0.27861538461536384,0.5475000000000136,144
1911,1,1018.42,1012.5026187419769,1008.8986153846154,1006.5204615384615,5.917381258023056,9.52138461538459,11.899538461538441,145
1911,2,1010.93,1012.5026187419769,1008.8986153846154,1007.4270769230769,-1.572618741976953,2.0313846153845816,3.5029230769230253,146
1911,3,1014.92,1012.5026187419769,1008.8986153846154,1011.8067692307692,2.417381258023056,6.021384615384591,3.1132307692307677,147
1911,4,1016.89,1012.5026187419769,1008.8986153846154,1014.9487692307692,4.387381258023083,7.991384615384618,1.9412307692307422,148
1911,5,1014.8,1012.5026187419769,1008.8986153846154,1014.862923076923,2.2973812580230515,5.901384615384586,-0.06292307692308441,149
1911,6,1014.02,1012.5026187419769,1008.8986153846154,1015.0329230769231,1.5173812580230788,5.121384615384613,-1.0129230769231299,150
1911,7,1018.19,1012.5026187419769,1008.8986153846154,1017.4910769230769,5.6873812580231515,9.291384615384686,0.6989230769231654,151
1911,8,1019.83,1012.5026187419769,1008.8986153846154,1016.5067692307692,7.327381258023138,10.931384615384673,3.323230769230804,152
1911,9,1016.15,1012.5026187419769,1008.8986153846154,1014.3078461538462,3.6473812580230742,7.251384615384609,1.842153846153792,153
1911,10,1010.31,1012.5026187419769,1008.8986153846154,1012.2369230769231,-2.1926187419769576,1.411384615384577,-1.9269230769231172,154
1911,11,1011.31,1012.5026187419769,1008.8986153846154,1010.7492307692307,-1.1926187419769576,2.411384615384577,0.5607692307692105,155
1911,12,1009.8,1012.5026187419769,1008.8986153846154,1008.0725,-2.7026187419769485,0.9013846153845861,1.7274999999999636,156
1912,1,1004.72,1012.5026187419769,1008.8986153846154,1006.5204615384615,-7.782618741976876,-4.178615384615341,-1.8004615384614908,157
1912,2,1005.28,1012.5026187419769,1008.8986153846154,1007.4270769230769,-7.22261874197693,-3.6186153846153957,-2.147076923076952,158
1912,3,1016.07,1012.5026187419769,1008.8986153846154,1011.8067692307692,3.567381258023147,7.171384615384682,4.263230769230859,159
1912,4,1012.79,1012.5026187419769,1008.8986153846154,1014.9487692307692,0.2873812580230606,3.8913846153845952,-2.1587692307692805,160
1912,5,1013.67,1012.5026187419769,1008.8986153846154,1014.862923076923,1.167381258023056,4.771384615384591,-1.1929230769230799,161
1912,6,1015.26,1012.5026187419769,1008.8986153846154,1015.0329230769231,2.757381258023088,6.3613846153846225,0.2270769230768792,162
1912,7,1017.28,1012.5026187419769,1008.8986153846154,1017.4910769230769,4.77738125802307,8.381384615384604,-0.2110769230769165,163
1912,8,1015.08,1012.5026187419769,1008.8986153846154,1016.5067692307692,2.577381258023138,6.1813846153846725,-1.426769230769196,164
1912,9,1013.29,1012.5026187419769,1008.8986153846154,1014.3078461538462,0.7873812580230606,4.391384615384595,-1.0178461538462216,165
1912,10,1013.82,1012.5026187419769,1008.8986153846154,1012.2369230769231,1.317381258023147,4.921384615384682,1.5830769230769874,166
1912,11,1008.46,1012.5026187419769,1008.8986153846154,1010.7492307692307,-4.042618741976867,-0.438615384615332,-2.2892307692306986,167
1912,12,1008.65,1012.5026187419769,1008.8986153846154,1008.0725,-3.8526187419769258,-0.24861538461539112,0.5774999999999864,168
1913,1,1010.44,1012.5026187419769,1008.8986153846154,1006.5204615384615,-2.0626187419768485,1.5413846153846862,3.9195384615385365,169
1913,2,1009.02,1012.5026187419769,1008.8986153846154,1007.4270769230769,-3.4826187419769212,0.12138461538461343,1.5929230769230571,170
1913,3,1010.49,1012.5026187419769,1008.8986153846154,1011.8067692307692,-2.012618741976894,1.5913846153846407,-1.3167692307691823,171
1913,4,1015.22,1012.5026187419769,1008.8986153846154,1014.9487692307692,2.7173812580231242,6.321384615384659,0.27123076923078315,172
1913,5,1013.81,1012.5026187419769,1008.8986153846154,1014.862923076923,1.3073812580230424,4.911384615384577,-1.0529230769230935,173
1913,6,1013.16,1012.5026187419769,1008.8986153846154,1015.0329230769231,0.6573812580230651,4.2613846153846,-1.8729230769231435,174
1913,7,1019,1012.5026187419769,1008.8986153846154,1017.4910769230769,6.497381258023097,10.101384615384632,1.5089230769231108,175
1913,8,1016.95,1012.5026187419769,1008.8986153846154,1016.5067692307692,4.447381258023142,8.051384615384677,0.4432307692308086,176
1913,9,1013.59,1012.5026187419769,1008.8986153846154,1014.3078461538462,1.0873812580231288,4.6913846153846634,-0.7178461538461534,177
1913,10,1013.38,1012.5026187419769,1008.8986153846154,1012.2369230769231,0.8773812580230924,4.481384615384627,1.1430769230769329,178
1913,11,1012.04,1012.5026187419769,1008.8986153846154,1010.7492307692307,-0.4626187419769394,3.1413846153845952,1.2907692307692287,179
1913,12,1003.56,1012.5026187419769,1008.8986153846154,1008.0725,-8.942618741976958,-5.338615384615423,-4.5125000000000455,180
1914,1,1008.9,1012.5026187419769,1008.8986153846154,1006.5204615384615,-3.6026187419769258,0.0013846153846088782,2.379538461538459,181
1914,2,1004.07,1012.5026187419769,1008.8986153846154,1007.4270769230769,-8.432618741976853,-4.828615384615318,-3.3570769230768747,182
1914,3,1016.78,1012.5026187419769,1008.8986153846154,1011.8067692307692,4.27738125802307,7.881384615384604,4.973230769230781,183
1914,4,1013.64,1012.5026187419769,1008.8986153846154,1014.9487692307692,1.1373812580230833,4.741384615384618,-1.3087692307692578,184
1914,5,1016.9,1012.5026187419769,1008.8986153846154,1014.862923076923,4.397381258023074,8.001384615384609,2.0370769230769383,185
1914,6,1014.86,1012.5026187419769,1008.8986153846154,1015.0329230769231,2.3573812580231106,5.961384615384645,-0.17292307692309805,186
1914,7,1016.51,1012.5026187419769,1008.8986153846154,1017.4910769230769,4.007381258023088,7.6113846153846225,-0.9810769230768983,187
1914,8,1016.62,1012.5026187419769,1008.8986153846154,1016.5067692307692,4.1173812580231015,7.721384615384636,0.11323076923076769,188
1914,9,1016.84,1012.5026187419769,1008.8986153846154,1014.3078461538462,4.337381258023129,7.9413846153846634,2.5321538461538466,189
1914,10,1009.93,1012.5026187419769,1008.8986153846154,1012.2369230769231,-2.572618741976953,1.0313846153845816,-2.3069230769231126,190
1914,11,1011.64,1012.5026187419769,1008.8986153846154,1010.7492307692307,-0.8626187419769167,2.741384615384618,0.8907692307692514,191
1914,12,1011.18,1012.5026187419769,1008.8986153846154,1008.0725,-1.322618741976953,2.2813846153845816,3.107499999999959,192
1915,1,1010.08,1012.5026187419769,1008.8986153846154,1006.5204615384615,-2.422618741976862,1.1813846153846725,3.559538461538523,193
1915,2,1011.39,1012.5026187419769,1008.8986153846154,1007.4270769230769,-1.1126187419769167,2.491384615384618,3.9629230769230617,194
1915,3,1007.98,1012.5026187419769,1008.8986153846154,1011.8067692307692,-4.522618741976885,-0.9186153846153502,-3.826769230769173,195
1915,4,1011.03,1012.5026187419769,1008.8986153846154,1014.9487692307692,-1.4726187419769303,2.1313846153846043,-3.9187692307692714,196
1915,5,1012.47,1012.5026187419769,1008.8986153846154,1014.862923076923,-0.032618741976875754,3.571384615384659,-2.3929230769230116,197
1915,6,1019.38,1012.5026187419769,1008.8986153846154,1015.0329230769231,6.877381258023092,10.481384615384627,4.347076923076884,198
1915,7,1019.29,1012.5026187419769,1008.8986153846154,1017.4910769230769,6.787381258023061,10.391384615384595,1.7989230769230744,199
1915,8,1016.2,1012.5026187419769,1008.8986153846154,1016.5067692307692,3.6973812580231424,7.301384615384677,-0.3067692307691914,200
1915,9,1015.11,1012.5026187419769,1008.8986153846154,1014.3078461538462,2.6073812580231106,6.211384615384645,0.8021538461538285,201
1915,10,1014.24,1012.5026187419769,1008.8986153846154,1012.2369230769231,1.737381258023106,5.341384615384641,2.0030769230769465,202
1915,11,1012.38,1012.5026187419769,1008.8986153846154,1010.7492307692307,-0.12261874197690759,3.481384615384627,1.6307692307692605,203
1915,12,1010.61,1012.5026187419769,1008.8986153846154,1008.0725,-1.8926187419768894,1.7113846153846453,2.5375000000000227,204
1916,1,1018,1012.5026187419769,1008.8986153846154,1006.5204615384615,5.497381258023097,9.101384615384632,11.479538461538482,205
1916,2,1010.88,1012.5026187419769,1008.8986153846154,1007.4270769230769,-1.6226187419769076,1.981384615384627,3.4529230769230708,206
1916,3,1012.31,1012.5026187419769,1008.8986153846154,1011.8067692307692,-0.1926187419769576,3.411384615384577,0.503230769230754,207
1916,4,1014.57,1012.5026187419769,1008.8986153846154,1014.9487692307692,2.067381258023147,5.671384615384682,-0.3787692307691941,208
1916,5,1018.19,1012.5026187419769,1008.8986153846154,1014.862923076923,5.6873812580231515,9.291384615384686,3.3270769230770156,209
1916,6,1016.52,1012.5026187419769,1008.8986153846154,1015.0329230769231,4.017381258023079,7.621384615384613,1.4870769230768701,210
1916,7,1018.17,1012.5026187419769,1008.8986153846154,1017.4910769230769,5.667381258023056,9.27138461538459,0.6789230769230699,211
1916,8,1016.14,1012.5026187419769,1008.8986153846154,1016.5067692307692,3.6373812580230833,7.241384615384618,-0.3667692307692505,212
