# SMOOTHED VERSION OF MONTHLY ANOMALIES OF LARGE-SCALE OCEAN INDICES
# Variable descriptions and source data available at https://github.com/SOLV-Code/Open-Source-Env-Cov-PacSalmon
# File generated on Wed Oct 23 19:58:10 2024
# Extracted monthly anomalies from the pacea package and then converted to time series with ts()
# and applied loess() smoothing with f=1/35
# Source data: https://github.com/SOLV-Code/Open-Source-Env-Cov-PacSalmon/tree/main/DATA/DFO_PACEA_Package
# Processing script:https://github.com/SOLV-Code/Open-Source-Env-Cov-PacSalmon/blob/main/CODE/4_ComparisonOfLargeScaleOceanIndices.R
year,pdo,mei,ao,npgo,npi,oni
1981.75,0.3948910855914478,-0.26904863147829905,-0.3602670364078519,-0.24525123629190837,0.5905221396130832,-0.11108378698385551
1981.8333333333333,0.255646975624773,-0.23616973289950471,-0.2944392031268158,-0.3025006006854112,0.8485951736658517,-0.03677584435129688
1981.9166666666667,0.11640286565771829,-0.20329083432062067,-0.2286113698456001,-0.35974996507907014,1.1066682077193244,0.037532098281464504
1982,-0.02284124430895658,-0.17041193574182636,-0.16278353656456399,-0.4169993294725729,1.364741241772093,0.11184004091402316
1982.0833333333333,-0.16208535427563137,-0.13753303716303206,-0.0969557032835279,-0.4742486938660757,1.6228142758248614,0.1861479835465818
1982.1666666666667,-0.17937003928017287,0.08941951713815861,-0.030628366621045983,-0.5235871376264905,1.4633541005915043,0.349066738942642
1982.25,-0.1966547242846673,0.31637207143873003,0.03569897004125495,-0.5729255813867707,1.3038939253585826,0.5119854943382578
1982.3333333333333,-0.21393940928916166,0.5433246257393015,0.10202630670355589,-0.6222640251470509,1.144433750125661,0.6749042497338734
1982.4166666666667,-0.2312240942937032,0.7702771800404922,0.1683536433660378,-0.6716024689074658,0.9849735748923039,0.8378230051299337
1982.5,-0.24850877929819756,0.9972297343410635,0.23468098002833873,-0.720940912667746,0.8255133996593822,1.0007417605255493
1982.5833333333333,-0.10372093986646704,1.2558642123014463,0.2201192583588648,-0.6340222897676865,0.5464700744926203,1.0963581839868306
1982.6666666666667,0.04106689956565859,1.5144986902625348,0.20555753668935117,-0.5471036668673899,0.267426749325097,1.1919746074483726
1982.75,0.18585473899738914,1.7731331682229172,0.19099581501987728,-0.4601850439673303,-0.011616575841664867,1.2875910309096537
1982.8333333333333,0.3306425784291197,2.0317676461833,0.1764340933504034,-0.37326642106727087,-0.2906599010084267,1.3832074543709347
1982.9166666666667,0.4754304178612453,2.2904021241443884,0.16187237168088972,-0.2863477981669742,-0.56970322617595,1.478823877832477
1983,0.6208640728330641,2.065396560902025,0.12826033264531045,-0.2525659353532084,-0.5014141563224972,1.375909206060181
1983.0833333333333,0.7662977278048828,1.8403909976596622,0.09464829360973116,-0.21878407253944265,-0.43312508646904435,1.272994534287885
1983.1666666666667,0.9117313827770983,1.615385434416685,0.06103625457406017,-0.1850022097255847,-0.36483601661540516,1.170079862515308
1983.25,1.0571650377489172,1.3903798711743216,0.027424215538480876,-0.1512203469118189,-0.29654694676195226,1.067165190743012
1983.3333333333333,1.202598692720736,1.1653743079319585,-0.006187823497098401,-0.11743848409805314,-0.22825787690849944,0.9642505189707159
1983.4166666666667,1.2114464887868044,0.8909612347427397,0.05448698639706065,-0.11279738227937955,-0.12093174637559642,0.7339833514043238
1983.5,1.2202942848528489,0.6165481615542697,0.11516179629105416,-0.10815628046071865,-0.01360561584298628,0.5037161838385602
1983.5833333333333,1.2291420809188933,0.34213508836579976,0.17583660618504765,-0.10351517864205773,0.09372051468962388,0.27344901627279655
1983.6666666666667,1.2379898769849618,0.06772201517658094,0.23651141607920673,-0.09887407682338413,0.2010466452225269,0.04318184870640446
1983.75,1.246837673051006,-0.206691058011889,0.2971862259732002,-0.09423297500472322,0.30837277575513705,-0.1870853188593592
1983.8333333333333,1.1943595368881623,-0.24490613053177301,0.2505211040595714,0.01289767593401489,0.25368855144399416,-0.2472334386394383
1983.9166666666667,1.1418814007251756,-0.28312120305176125,0.2038559821458153,0.12002832687304532,0.199004327132702,-0.30738155841968157
1984,1.089403264562332,-0.32133627557164524,0.15719086023218648,0.2271589778117834,0.14432010282155908,-0.3675296781997607
1984.0833333333333,1.0369251283994882,-0.3595513480915292,0.11052573831855769,0.3342896287505215,0.08963587851041618,-0.42767779797983974
1984.1666666666667,0.9844469922365013,-0.3977664206115175,0.06386061640480156,0.44142027968955194,0.034951654199124035,-0.487825917760083
1984.25,0.8619017229366184,-0.3819079870436593,0.03134821945696942,0.4904979915616842,-0.013797722177268632,-0.49078200134778166
1984.3333333333333,0.7393564536367355,-0.36604955347580115,-0.0011641774908627278,0.5395757034338164,-0.0625470985536613,-0.49373808493548044
1984.4166666666667,0.616811184336518,-0.35019111990789964,-0.033676574438783594,0.5886534153060827,-0.11129647493018699,-0.4966941685231871
1984.5,0.4942659150366351,-0.33433268634004143,-0.06618897138661575,0.637731127178215,-0.1600458513065797,-0.49965025211088576
1984.5833333333333,0.3717206457367521,-0.3184742527721832,-0.0987013683344479,0.6868088390503473,-0.20879522768297235,-0.5026063356985845
1984.6666666666667,0.33888868750847156,-0.3478290844505099,-0.12601198164683108,0.6270193395435892,0.08798894446740174,-0.5576220740345765
1984.75,0.3060567292802806,-0.37718391612875657,-0.15332259495913975,0.5672298400369945,0.3847731166169661,-0.6126378123704186
1984.8333333333333,0.27322477105208964,-0.40653874780700316,-0.1806332082714484,0.5074403405303998,0.6815572887665302,-0.6676535507062606
1984.9166666666667,0.2403928128238091,-0.43589357948533,-0.2079438215838316,0.44765084102364183,0.9783414609169045,-0.7226692890422528
1985,0.2075608545956181,-0.46524841116357657,-0.23525443489614026,0.387861341517047,1.2751256330664686,-0.7776850273780948
1985.0833333333333,0.16677390915925613,-0.47563001287418705,-0.20914221038163083,0.2804860065450104,1.377352214100716,-0.7458470324801036
1985.1666666666667,0.12598696372278284,-0.4860116145848258,-0.18302998586705013,0.1731106715726807,1.4795787951352422,-0.7140090375820256
1985.25,0.08520001828642089,-0.49639321629543626,-0.1569177613525407,0.0657353366006441,1.5818053761694895,-0.6821710426840346
1985.3333333333333,0.04441307285005891,-0.5067748180060467,-0.1308055368380313,-0.04163999837139255,1.6840319572037366,-0.6503330477860434
1985.4166666666667,0.0036261274135856356,-0.5171564197166855,-0.10469331232345062,-0.1490153333437222,1.7862585382382627,-0.6184950528879655
1985.5,0.10457892989256877,-0.4827840654782113,-0.154764245010518,-0.2996127626084846,1.2885741340870656,-0.5738477673139516
1985.5833333333333,0.2055317323715519,-0.44841171123973705,-0.20483517769758536,-0.4502101918732469,0.7908897299358681,-0.5292004817399378
1985.6666666666667,0.30648453485081045,-0.414039357001169,-0.25490611038478933,-0.6008076211384201,0.29320532578331276,-0.48455319616580217
1985.75,0.4074373373297937,-0.3796670027626948,-0.30497704307185675,-0.7514050504031825,-0.20447907836788481,-0.4399059105917883
1985.8333333333333,0.5083901398087768,-0.3452946485242206,-0.3550479757589241,-0.9020024796679449,-0.702163482519082,-0.3952586250177745
1985.9166666666667,0.5935845634535359,-0.30114272998598596,-0.3048999874332921,-0.8990492487441312,-0.8979593914629629,-0.34334865461173286
1986,0.6787789870980627,-0.2569908114478718,-0.2547519991077969,-0.8960960178203257,-1.0937553004063094,-0.291438684205833
1986.0833333333333,0.7639734107425895,-0.21283889290975766,-0.20460401078230175,-0.8931427868965202,-1.289551209349656,-0.23952871379993307
1986.1666666666667,0.8491678343873488,-0.16868697437152302,-0.15445602245666973,-0.8901895559727065,-1.485347118293537,-0.1876187433938915
1986.25,0.9343622580318756,-0.12453505583340886,-0.10430803413117457,-0.887236325048901,-1.6811430272368835,-0.13570877298799158
1986.3333333333333,0.9471544011967625,0.01536063254097135,-0.06464753665991432,-0.817664418432216,-1.4872377963908936,0.017889465757829084
1986.4166666666667,0.9599465443616846,0.15525632091573333,-0.024987039188545862,-0.7480925118153412,-1.2933325655443746,0.17148770450406886
1986.5,0.9727386875265716,0.29515200929011354,0.014673458282714373,-0.6785206051986563,-1.0994273346983847,0.3250859432498895
1986.5833333333333,0.9855308306914586,0.4350476976644937,0.05433395575397461,-0.6089486985819713,-0.9055221038523948,0.47868418199571017
1986.6666666666667,0.9983229738563806,0.5749433860392557,0.09399445322534307,-0.5393767919650965,-0.7116168730058758,0.63228242074195
1986.75,1.057974618400496,0.71929748693157,0.017849391344526504,-0.40229470157695557,-0.9102214178768901,0.7263584748405492
1986.8333333333333,1.1176262629446112,0.8636515878238844,-0.05829567053629006,-0.2652126111888147,-1.1088259627479042,0.8204345289391484
1986.9166666666667,1.177277907488889,1.0080056887165927,-0.1344407324173144,-0.12813052080029974,-1.3074305076194603,0.9145105830380043
1987,1.2369295520330044,1.152359789608907,-0.21058579429813098,0.008951569587841199,-1.5060350524904746,1.0085866371366035
1987.0833333333333,1.2965811965771197,1.2967138905012214,-0.28673085617894756,0.14603365997598208,-1.704639597361489,1.1026626912352027
1987.1666666666667,1.2644493899781364,1.3379427856744863,-0.2979490741705236,0.18924872030975443,-1.4920758328343438,1.1385955177341944
1987.25,1.2323175833792412,1.3791716808476386,-0.30916729216206895,0.2324637806434089,-1.2795120683077787,1.174528344233088
1987.3333333333333,1.2001857767803457,1.4204005760207912,-0.3203855101536144,0.2756788409770633,-1.0669483037812137,1.210461170731982
1987.4166666666667,1.1680539701813626,1.461629471194056,-0.33160372814519035,0.31889390131083567,-0.8543845392540688,1.2463939972309734
1987.5,1.1359221635824672,1.5028583663672084,-0.3428219461367358,0.3621089616444901,-0.6418207747275037,1.2823268237298673
1987.5833333333333,1.0632126918678833,1.3512994684321544,-0.3460800619577412,0.4321827155944741,-0.6110602627302506,1.2088447506287427
1987.6666666666667,0.9905032201531008,1.1997405704966866,-0.34933817777875553,0.5022564695446493,-0.5802997507329134,1.135362677527418
1987.75,0.9177937484385166,1.0481816725616326,-0.35259629359976097,0.5723302234946334,-0.5495392387356604,1.0618806044262934
1987.8333333333333,0.8450842767239326,0.8966227746265787,-0.3558544094207664,0.6424039774446173,-0.5187787267384072,0.9883985313251691
1987.9166666666667,0.7723748050091501,0.745063876691111,-0.3591125252417808,0.7124777313947925,-0.48801821474107004,0.9149164582238442
1988,0.637812733502509,0.49023806921372143,-0.32907435611361907,0.8449071378970916,-0.5410229234603784,0.6443845977604592
1988.0833333333333,0.503250661995868,0.2354122617363319,-0.2990361869854574,0.9773365443993908,-0.5940276321796867,0.37385273729707424
1988.1666666666667,0.3686885904888597,-0.019413545741753024,-0.26899801785721367,1.1097659509020512,-0.6470323408991397,0.10332087683295105
1988.25,0.23412651898221856,-0.27423935321914267,-0.23895984872905196,1.2421953574043503,-0.700037049618448,-0.1672109836304341
1988.3333333333333,0.09956444747557748,-0.5290651606965322,-0.20892167960089025,1.3746247639066493,-0.7530417583377564,-0.4377428440938191
1988.4166666666667,-0.019116610517579527,-0.7068684399173892,-0.031717249898673194,1.359417747969619,-0.5180041010312829,-0.6206259282704389
1988.5,-0.1377976685104127,-0.8846717191377611,0.14548717980306036,1.3442107320326304,-0.28296644372545054,-0.80350901244656
1988.5833333333333,-0.2564787265032459,-1.0624749983581332,0.3226916095047938,1.329003716095642,-0.0479287864196184,-0.9863920966226809
1988.6666666666667,-0.37515978449640286,-1.2402782775789902,0.499896039207011,1.3137967001586117,0.18710887088685524,-1.169275180799301
1988.75,-0.49384084248923604,-1.418081556799362,0.6771004689087444,1.2985896842216231,0.4221465281926875,-1.3521582649754218
1988.8333333333333,-0.4896254512553675,-1.3704476406308779,0.7294560999049775,1.2130410136607241,0.6293418342946833,-1.292667184027891
1988.9166666666667,-0.48541006002148746,-1.3228137244622638,0.7818117309013535,1.1274923430995916,0.8365371403972445,-1.233176103080198
1989,-0.48119466878761896,-1.2751798082937795,0.8341673618975867,1.0419436725386926,1.0437324464992401,-1.1736850221326671
1989.0833333333333,-0.47697927755375036,-1.2275458921252955,0.8865229928938196,0.9563950019777936,1.2509277526012361,-1.1141939411851365
1989.1666666666667,-0.4727638863198703,-1.1799119759566812,0.9388786238901956,0.8708463314166611,1.4581230587037972,-1.0547028602374435
1989.25,-0.43930904799274845,-1.0831698482666112,0.8679614282413679,0.8023261492624395,1.3641622033889769,-0.9120433926272973
1989.3333333333333,-0.40585420966562663,-0.9864277205765414,0.7970442325925402,0.733805967108218,1.2702013480741565,-0.7693839250171511
1989.4166666666667,-0.3723993713384135,-0.8896855928862073,0.7261270369435189,0.6652857849538093,1.1762404927590795,-0.6267244574066156
1989.5,-0.33894453301129157,-0.7929434651961373,0.6552098412946912,0.5967656027995877,1.082279637444259,-0.48406498979646934
1989.5833333333333,-0.30548969468416975,-0.6962013375060674,0.5842926456458635,0.5282454206453661,0.9883187821294386,-0.34140552218632314
1989.6666666666667,-0.3584356943141599,-0.5629565395067628,0.6439983828767395,0.45316343368726264,0.8472657652563287,-0.2608113662399471
1989.75,-0.4113816939440056,-0.42971174150782193,0.7037041201074526,0.37808144672936417,0.7062127483836037,-0.18021721029379106
1989.8333333333333,-0.4643276935738513,-0.2964669435088811,0.7634098573381658,0.3029994597714656,0.5651597315108787,-0.09962305434763497
1989.9166666666667,-0.5172736932038414,-0.1632221455095766,0.8231155945690418,0.22791747281336222,0.4241067146377688,-0.019028898401258966
1990,-0.5702196928336871,-0.029977347510635674,0.882821331799755,0.1528354858554637,0.2830536977650438,0.06156525754489712
1990.0833333333333,-0.5648138416584579,0.006003409092704231,0.8444653312166193,0.10818690674310971,0.19563252172783124,0.11171598884375163
1990.1666666666667,-0.559407990483214,0.041984165696142314,0.8061093306333791,0.0635383276306339,0.10821134569038013,0.16186672014274298
1990.25,-0.5540021393079848,0.07796492229948221,0.7677533300502433,0.018889748518279917,0.020790169653167573,0.21201745144159748
1990.3333333333333,-0.5485962881327556,0.11394567890282212,0.7293973294671077,-0.025758830594074057,-0.06663100638404498,0.26216818274045195
1990.4166666666667,-0.5431904369575117,0.1499264355062602,0.6910413288838674,-0.07040740970654988,-0.1540521824214961,0.31231891403944334
1990.5,-0.6621669742612992,0.14699843355913034,0.6033355253234336,-0.1481975415770829,0.022642410895872475,0.3211706394607647
1990.5833333333333,-0.7811435115650868,0.14407043161200048,0.5156297217629997,-0.2259876734476159,0.19933700421324105,0.330022364882086
1990.6666666666667,-0.9001200488691989,0.14114242966486262,0.42792391820232645,-0.3037778053183611,0.3760315975310917,0.3388740903034314
1990.75,-1.0190965861729866,0.13821442771773276,0.34021811464189256,-0.38156793718889415,0.5527261908484604,0.34772581572475275
1990.8333333333333,-1.138073123476774,0.1352864257706029,0.25251231108145866,-0.45935806905942717,0.7294207841658289,0.35657754114607404
1990.9166666666667,-1.1929976181635857,0.18554073458143042,0.23598638472315187,-0.46595177408735644,0.6536070042191892,0.3735542337737997
1991,-1.2479221128502478,0.23579504339212087,0.2194604583648902,-0.4725454791152677,0.5777932242727564,0.3905309264014791
1991.0833333333333,-1.3028466075369098,0.28604935220281125,0.20293453200662848,-0.47913918414317896,0.5019794443263236,0.40750761902915844
1991.1666666666667,-1.3577711022237218,0.33630366101363884,0.1864086056483217,-0.48573288917110824,0.42616566437968384,0.4244843116568841
1991.25,-1.4126955969103838,0.3865579698243292,0.16988267929006,-0.49232659419901953,0.35035188443325105,0.4414610042845635
1991.3333333333333,-1.224497841879824,0.48370265140749846,0.19835989767181286,-0.4946105209353086,0.11445125969781375,0.5282413558057457
1991.4166666666667,-1.0363000868487509,0.5808473329909327,0.2268371160536434,-0.49689444767160396,-0.12144936503826717,0.6150217073271648
1991.5,-0.8481023318181911,0.677992014574102,0.25531433443539625,-0.49917837440789303,-0.35734998977370447,0.701802058848347
1991.5833333333333,-0.6599045767876314,0.7751366961572711,0.2837915528171491,-0.5014623011441822,-0.5932506145091416,0.7885824103695293
1991.6666666666667,-0.47170682175655804,0.8722813777407054,0.3122687711989796,-0.5037462278804775,-0.8291512392452227,0.8753627618909483
1991.75,-0.29699328399268915,0.9860208198140664,0.3626566124311195,-0.5661558688727286,-0.8227236308539161,0.9359618778330068
1991.8333333333333,-0.12227974622882029,1.0997602618874276,0.41304445366325937,-0.6285655098649798,-0.8162960224626095,0.9965609937750651
1991.9166666666667,0.052433791535525326,1.2134997039610989,0.4634322948955368,-0.6909751508574011,-0.8098684140712853,1.057160109717289
1992,0.22714732929939424,1.3272391460344601,0.5138201361276766,-0.7533847918496523,-0.8034408056799787,1.1177592256593472
1992.0833333333333,0.4018608670632631,1.4409785881078212,0.5642079773598165,-0.8157944328419034,-0.797013197288672,1.1783583416014056
1992.1666666666667,0.5029301966393633,1.3779756357066533,0.5002595529366789,-0.9040627939792684,-0.7158743200112286,1.0423951033093393
1992.25,0.6039995262151879,1.3149726833056574,0.4363111285137157,-0.9923311551163925,-0.6347354427340066,0.9064318650176441
1992.3333333333333,0.7050688557910124,1.2519697309046613,0.37236270409075245,-1.0805995162535167,-0.5535965654567845,0.7704686267259486
1992.4166666666667,0.8061381853671127,1.1889667785034936,0.3084142796676148,-1.1688678773908816,-0.4724576881793411,0.6345053884338824
1992.5,0.9072075149429372,1.1259638261024976,0.24446585524465161,-1.2571362385280058,-0.39131881090211906,0.49854215014218706
1992.5833333333333,0.8598492126466801,1.0477774241090394,0.24260365986425936,-1.3002556909194363,-0.6422360881293119,0.42354783314994027
1992.6666666666667,0.8124909103502937,0.9695910221153676,0.24074146448386197,-1.3433751433109844,-0.8931533653571895,0.34855351615748886
1992.75,0.7651326080540365,0.8914046201219092,0.2388792691034697,-1.3864945957024148,-1.1440706425843823,0.2735591991652421
1992.8333333333333,0.7177743057577793,0.8132182181284511,0.23701707372307745,-1.429614048093845,-1.394987919811575,0.1985648821729953
1992.9166666666667,0.670416003461393,0.7350318161347793,0.2351548783426801,-1.4727335004853932,-1.6459051970394527,0.12357056518054389
1993,0.7538889232468783,0.7684078656229871,0.14094377487041226,-1.5048445014304943,-1.7336649191542752,0.17515448113784504
1993.0833333333333,0.8373618430323636,0.8017839151111951,0.04673267139814444,-1.5369555023755952,-1.8214246412690978,0.2267383970951462
1993.1666666666667,0.9208347628180766,0.8351599645994939,-0.047478432074380475,-1.5690665033207836,-1.9091843633841594,0.2783223130525881
1993.25,1.004307682603562,0.8685360140877019,-0.14168953554664832,-1.6011775042658845,-1.996944085498982,0.3299062290098892
1993.3333333333333,1.0877806023890473,0.9019120635759097,-0.23590063901891614,-1.6332885052109853,-2.0847038076138045,0.38149014496719036
1993.4166666666667,1.1070946696282822,0.8369268002955262,-0.23781413473569968,-1.6895364212415953,-1.560744921936133,0.3413338241908593
1993.5,1.1264087368674642,0.7719415370153202,-0.23972763045247797,-1.7457843372720518,-1.0367860362598909,0.3011775034146377
1993.5833333333333,1.1457228041066463,0.706956273735114,-0.2416411261692563,-1.8020322533025084,-0.5128271505836488,0.26102118263841617
1993.6666666666667,1.1650368713458812,0.6419710104547306,-0.24355462188603982,-1.8582801693331183,0.011131735094022988,0.2208648618620851
1993.75,1.1843509385850632,0.5769857471745246,-0.24546811760281811,-1.9145280853635749,0.5350906207702649,0.18070854108586357
1993.8333333333333,1.0253200542154626,0.5006654829754046,-0.14882430676994576,-1.841978655366194,0.553362022759226,0.1889319386454148
1993.9166666666667,0.8662891698454279,0.42434521877607645,-0.05218049593680968,-1.7694292253686155,0.5716334247482369,0.19715533620498846
1994,0.7072582854758273,0.3480249545769565,0.044463314896062686,-1.6968797953712342,0.5899048267371978,0.2053787337645397
1994.0833333333333,0.5482274011062266,0.2717046903778365,0.14110712572893505,-1.6243303653738534,0.6081762287261588,0.21360213132409092
1994.1666666666667,0.38919651673619193,0.19538442617850832,0.23775093656207114,-1.5517809353762748,0.6264476307151697,0.22182552888366458
1994.25,0.17080503641173156,0.29251216239201067,0.3007332282507748,-1.448561740527594,0.4748005298004548,0.2906892035288746
1994.3333333333333,-0.04758644391272879,0.389639898605513,0.3637155199394785,-1.3453425456789128,0.32315342888573984,0.3595528781740846
1994.4166666666667,-0.26597792423778505,0.48676763481928037,0.42669781162835396,-1.24212335082995,0.171506327970611,0.4284165528194825
1994.5,-0.48436940456224553,0.5838953710327828,0.48968010331705764,-1.138904155981269,0.01985922705589592,0.4972802274646925
1994.5833333333333,-0.70276088488670585,0.6810231072462851,0.5526623950057613,-1.035684961132588,-0.13178787385881904,0.5661439021099025
1994.6666666666667,-0.6389664630436546,0.6754159269518073,0.5110052894352447,-1.0992940059896483,-0.2961727830965951,0.5797392624033414
1994.75,-0.5751720412007775,0.669808746657345,0.4693481838648418,-1.1629030508465354,-0.46055769233392274,0.5933346226967433
1994.8333333333333,-0.5113776193579003,0.6642015663628826,0.4276910782944389,-1.2265120957034221,-0.6249426015712503,0.6069299829901451
1994.9166666666667,-0.44758319751484904,0.6585943860684049,0.38603397272392226,-1.2901211405604827,-0.7893275108090264,0.620525343283584
1995,-0.3837887756719719,0.6529872057739425,0.3443768671535194,-1.3537301854173693,-0.9537124200463539,0.6341207035769858
1995.0833333333333,-0.18706286293175234,0.49061908649143593,0.245718212283418,-1.3391160423715869,-0.8870925257128156,0.49047971627156495
1995.1666666666667,0.009663049809003982,0.3282509672084864,0.14705955741304746,-1.324501899325764,-0.8204726313790954,0.3468387289657521
1995.25,0.2063889625492235,0.1658828479259798,0.048400902542946087,-1.3098877562799813,-0.753852737045557,0.2031977416603312
1995.3333333333333,0.403114875289443,0.003514728643473297,-0.050257752327155264,-1.2952736132341987,-0.6872328427120186,0.05955675435491034
1995.4166666666667,0.5998407880301994,-0.15885339063947634,-0.14891640719752586,-1.280659470188376,-0.6206129483782984,-0.08408423295090253
1995.5,0.6225343222264079,-0.2724197975538595,-0.23694011526763323,-1.176066560817041,-0.45912543212784473,-0.21260859886662714
1995.5833333333333,0.6452278564226165,-0.38598620446824267,-0.3249638233377406,-1.0714736514457062,-0.297637915877391,-0.3411329647823518
1995.6666666666667,0.6679213906188869,-0.49955261138293566,-0.4129875314080881,-0.9668807420740857,-0.1361503996264967,-0.469657330698427
1995.75,0.6906149248150955,-0.6131190182973189,-0.5010112394781955,-0.8622878327027508,0.025337116623957046,-0.5981816966141517
1995.8333333333333,0.713308459011304,-0.726685425211702,-0.5890349475483029,-0.7576949233314157,0.18682463287441073,-0.7267060625298762
1995.9166666666667,0.7454737355050868,-0.7374205386496279,-0.5750835223686745,-0.7778611344183233,0.2761344785780177,-0.6870889777387779
1996,0.7776390119987819,-0.7481556520875245,-0.5611320971890843,-0.7980273455051757,0.36544432428138107,-0.6474718929477876
1996.0833333333333,0.8098042884924772,-0.7588907655254211,-0.547180672009494,-0.8181935565920282,0.4547541699847444,-0.6078548081567975
1996.1666666666667,0.84196956498626,-0.769625878963347,-0.5332292468298658,-0.8383597676789357,0.5440640156883514,-0.5682377233656991
1996.25,0.8741348414799551,-0.7803609924012436,-0.5192778216502756,-0.8585259787657882,0.6333738613917147,-0.5286206385747089
1996.3333333333333,0.7884150625259578,-0.7383913214092948,-0.44217216021229616,-0.8949927301371897,0.6869943840416851,-0.4969897419208702
1996.4166666666667,0.7026952835717267,-0.6964216504172314,-0.36506649877410635,-0.9314594815086907,0.7406149066918017,-0.46535884526694515
1996.5,0.6169755046177294,-0.6544519794252825,-0.287960837336127,-0.9679262328800922,0.7942354293417722,-0.4337279486131064
1996.5833333333333,0.5312557256637322,-0.6124823084333337,-0.21085517589814756,-1.0043929842514938,0.8478559519917426,-0.4020970519592677
1996.6666666666667,0.4455359467095011,-0.5705126374412703,-0.13374951445995775,-1.0408597356229947,0.9014764746418592,-0.37046615530534266
1996.75,0.4809649058777319,-0.48469516844641247,-0.13086719953998918,-1.032372334766138,0.6056900653457755,-0.2862317388064994
1996.8333333333333,0.5163938650459627,-0.3988776994515546,-0.12798488462002058,-1.0238849339092813,0.30990365604969206,-0.20199732230765616
1996.9166666666667,0.5518228242142902,-0.3130602304564626,-0.12510256970004413,-1.015397533052401,0.014117246752801238,-0.11776290580858305
1997,0.587251783382521,-0.2272427614616046,-0.12222025478007555,-1.0069101321955443,-0.28166916254328256,-0.033528489309739735
1997.0833333333333,0.6226807425507519,-0.14142529246674676,-0.11933793986010698,-0.9984227313386874,-0.5774555718393661,0.05070592718910351
1997.1666666666667,0.7931216434513302,0.11903213834925658,-0.14127845913298734,-0.9251916746952911,-0.6684277901326587,0.3342340074616834
1997.25,0.9635625443514434,0.37948956916454923,-0.16321897840580785,-0.8519606180520947,-0.7594000084257033,0.6177620877334898
1997.3333333333333,1.1340034452515566,0.639946999979842,-0.18515949767862833,-0.7787295614088982,-0.8503722267187477,0.901290168005296
